,x,y,v,d,hour,weekday,x_max,x_min,x_mean,x_std,x_skew,x_sum,x_count,y_max,y_min,y_mean,y_std,y_skew,y_sum,v_max,v_min,v_mean,v_std,v_skew,v_sum,d_max,d_min,d_mean,d_std,d_skew,d_sum,x_max_x_min,y_max_y_min,y_max_x_min,x_max_y_min,slope,area,mode_hour,hour_max,hour_min,hour_nunique,date_nunique,diff_day,diff_second
3894,7061192.907276117,6115844.912309869,8.58,312,23,1,7070316.91847754,6986088.710115532,7011107.789706931,26648.29563445771,1.4951945094205588,2573076558.822444,367,6115844.912309869,6072739.994896052,6084320.870275491,13413.748970236313,1.6047317503689509,2232945759.391105,10.09,0.0,1.3180926430517745,2.3416773125694665,2.1292518657637687,483.74000000000126,360,0,129.2207084468665,112.30358838181063,0.4974252290431523,47424,84228.20836200751,43104.91741381679,-870243.7978056632,997576.9235814875,0.5117634371201935,3630649965.3580866,11,23,0,24,3,2,85661
3895,5891916.470517907,4939239.6051472295,5.07,266,23,4,6250124.8893675525,5857336.88315429,6001821.676192503,131301.9403982512,0.7084132281295966,1980601153.143526,330,5242134.917406268,4933196.10039535,5015937.908284112,102491.24982250556,1.0306483837720148,1655259509.7337568,50.46,0.0,5.809303030303027,3.967731445779396,4.283969975061352,1917.0699999999988,357,0,200.01818181818183,77.85872739349534,-0.9337669928652739,66006,392788.0062132627,308938.81701091863,-615201.9657480214,1316928.7889722027,0.7865281325397231,121347461975.60272,16,23,0,24,3,2,42778
3896,6246218.440923204,5240717.385806583,0.11,0,23,1,6333999.986976714,6246019.585569377,6249951.184653019,14815.65011035994,4.270964647840041,2599979692.8156557,416,5242124.990053335,5222839.396104597,5240062.054367375,2871.0448157003507,-4.466584877459979,2179865814.616828,20.18,0.0,0.8159615384615381,2.416954179737564,3.948212010735629,339.4399999999998,359,0,77.68509615384616,113.66640842327236,1.1309684663460258,32317,87980.40140733682,19285.59394873865,-1003894.5955160419,1111160.5908721173,0.21920329573684344,1696754296.9889324,23,23,0,24,3,2,86141
3897,6108841.929171149,5133531.405079674,0.22,0,23,1,6108841.929171149,6107933.057486697,6108837.816250439,49.24165215681756,-16.386403766873464,2406882099.602673,394,5133882.1853397535,5133422.365781053,5133532.342028588,19.387229365213095,15.071938862145515,2022611742.7592635,20.18,0.0,0.2282741116751261,1.052428702590094,17.599022535913786,89.93999999999969,355,0,92.31725888324873,110.88739150373583,0.9763411757418272,36373,908.8716844515875,459.8195587005466,-974050.8721469436,975419.5633900957,0.5059235165610879,417916.97685995145,4,23,0,24,3,2,86076
3898,6346540.634992112,5336731.168194544,0.0,126,23,1,6346540.8400276285,6344437.580001216,6346212.009659242,633.1829174737497,-1.6271630392086511,2690793892.0955186,424,5337724.01894443,5336513.720528053,5336829.813740949,258.118173588935,2.0040308837013137,2262815841.0261626,20.18,0.0,0.6584669811320767,1.5384414633072712,6.781656956142376,279.1900000000005,360,0,162.41745283018867,112.36561304471677,-0.008107180340765107,68865,2103.2600264120847,1210.2984163770452,-1006713.5610567862,1010027.1194995753,0.5754392710261662,2545572.279195688,12,23,0,24,3,2,85516
3899,6102952.781810064,5112419.327149167,0.0,0,23,1,6149048.8903975785,6102233.990655783,6107284.8699542135,11342.766028562162,2.493885458890025,2589488784.8605866,424,5112863.241596172,5082448.620007047,5108224.552509584,9546.889093091344,-1.9136588691069087,2165887210.264064,7.39,0.0,0.7487264150943397,1.5538955183500427,2.3428300916470204,317.46000000000004,358,0,46.375,102.23083062607117,1.9783100081714666,19663,46814.899741795845,30414.621589124203,-989370.749059611,1066600.270390531,0.6496782382718712,1423857460.379509,11,23,0,24,3,2,85782
3900,6252969.059256378,5250814.966328773,0.22,318,11,5,6252970.014041739,6252969.059256378,6252969.07530318,0.12290677622332588,7.549543068150161,2232309959.8832355,357,5250924.421365813,5250814.966328773,5250816.805909259,14.089832448605307,7.5495430446352,1874541599.7096055,7.61,0.0,0.29039215686274444,0.7900571468059835,7.318878157868332,103.66999999999976,359,0,112.15686274509804,118.47871396179188,0.6509225125737075,40040,0.9547853609547019,109.45503704063594,-1002044.6378905643,1002155.0477129659,114.63836954013463,104.50606704915386,23,23,0,24,4,2,84887
3901,6462570.493773002,5384439.668550502,4.21,30,23,4,6462570.493773002,6364521.189318556,6398498.607463324,33457.834034663145,0.45038707776782444,2066715050.2106538,323,5416989.143291898,5366916.326640861,5396053.577053531,16806.30033658742,-0.06946853296135622,1742925305.3882906,9.88,0.0,2.131702786377719,2.416567919108218,1.4257165216221295,688.5400000000033,358,0,127.09907120743034,112.54377795176599,0.5247138501748658,41053,98049.30445444584,50072.81665103696,-947532.0460266583,1095654.167132141,0.5106901770455804,4909604844.709168,20,23,0,24,3,2,42880
3902,6283548.316026382,5283905.278529372,0.0,0,23,1,6336255.298082951,6283547.598743575,6301965.5363793215,19905.987664262953,0.2681739978151928,2609013732.061039,414,5284338.286595608,5252651.687791332,5272833.985286084,12426.984163898482,-0.3785299549524058,2182953269.9084387,11.28,0.0,1.8791787439613523,2.4991328863166933,1.4783769661264512,777.9799999999999,358,0,76.42270531400966,107.41374180588362,1.091415308895284,31639,52707.69933937676,31686.598804276437,-999209.3121479666,1083603.6102916198,0.6011759041169925,1670127722.8632576,23,23,0,24,3,2,85725
3903,6052642.133336493,4980284.016572319,1.67,254,11,5,6063632.067501471,6047966.989171754,6056485.4579004785,3740.945033174469,-0.059906522587062846,2222730163.0494757,367,4989219.279316241,4978287.3333920585,4983624.313817956,2549.1792826278875,0.23893411032939285,1828990123.1711895,20.18,0.22,2.9644141689373305,1.5582467458305784,3.949583798306023,1087.9400000000003,358,2,146.71934604904632,98.93932142561592,0.22169588953196176,53846,15665.07832971774,10931.945924182422,-1058747.7098555127,1085344.7341094129,0.6978545331269593,171249789.19855624,20,23,0,24,4,2,85010
3904,6150774.217860282,5206033.200490011,0.11,126,23,1,6150877.120723294,6150774.217860282,6150807.595246582,46.939283560453305,0.8040238837610857,2349608501.3841944,382,5206142.493975045,5206030.996390702,5206132.646117349,30.5010977866648,-3.0119086670926434,1988742670.8168275,5.61,0.0,0.1759947643979055,0.3352108749446801,12.029732780097328,67.2299999999999,359,0,105.31413612565446,112.48867313833144,0.7631845081560057,40230,102.90286301169544,111.49758434295654,-944631.7238852372,944846.1243325919,1.0835226647706029,11473.420647778215,2,23,0,24,3,2,86109
3905,6430331.774646859,5527578.477205704,0.11,154,23,1,6455904.189560383,6430331.774646859,6431880.899888568,3705.0345926904765,4.813660950011863,2456978503.757433,382,5527584.466504568,5507704.686490603,5526552.351380249,3376.763779819376,-3.959153796950508,2111142998.227255,9.12,0.0,0.6264397905759161,1.7482184092960271,3.5840251922065733,239.29999999999995,358,0,92.92408376963351,120.14593923657003,0.9539088970832813,35497,25572.414913523942,19879.780013965443,-902747.3081422905,948199.5030697798,0.777391579214994,508373982.9067051,1,23,0,24,3,2,85636
3906,6109007.488681503,5114878.06535394,0.0,0,23,1,6237456.2641133275,6109007.488681503,6121302.208694754,32028.15830169818,2.4939706959101358,2558704323.2344074,418,5115204.991003431,5102703.937074958,5113529.377767599,3269.261975502289,-2.187181778582125,2137455279.9068563,9.39,0.0,1.0312918660287078,2.4385016738585397,2.526995230214188,431.07999999999987,342,0,44.930622009569376,100.34029614898917,1.8381781648233142,18781,128448.77543182485,12501.053928473033,-993802.4976780713,1134752.3270383691,0.09732326280609861,1605745068.7195644,21,23,0,24,3,2,85787
3907,6236981.489341913,5225299.5476555135,0.0,215,11,5,6236981.489341913,6236676.191449025,6236706.831483716,65.53160550876721,2.754907704071613,2544576387.245356,408,5225299.5476555135,5225082.146120291,5225177.993827433,47.87087247910011,-0.7630018981703909,2131872621.4815927,1.08,0.0,0.1644362745098035,0.12488884830245123,1.427787926304176,67.08999999999983,360,0,79.29411764705883,107.28669147097004,1.1582564636621102,32352,305.2978928880766,217.40153522230685,-1011376.6437935112,1011899.3432216216,0.7120964156212081,66372.23061400325,20,23,0,24,4,2,85467
3908,6848113.570312028,5590288.559799739,0.27,0,23,1,6948313.899961976,6848113.570312028,6895881.933054191,14239.110418065022,-0.5530700698765302,2916958057.681923,423,5656276.577508901,5583267.690794255,5598241.279632769,10695.015904080128,3.327666533308695,2368056061.2846613,8.69,0.0,2.5771158392435014,2.4609281767838755,1.134995156111535,1090.120000000001,358,0,175.18203309692672,107.01044135009455,-0.23024812554317453,74102,100200.32964994851,73008.8867146466,-1191836.9928031266,1365046.2091677217,0.7286292068070467,7315514516.183335,23,23,0,24,3,2,85783
3909,6212578.320705059,5122877.268290621,3.99,10,23,4,6251727.859252786,6202152.967737001,6227692.167846212,17405.23059801972,0.07937329869707854,1992861493.710788,320,5242131.187071176,5101895.568842053,5179985.998586894,56454.355993935395,0.03662705431109984,1657595519.547806,10.09,0.0,2.559656250000006,2.5745184059414576,0.6916277047417854,819.090000000002,360,0,121.546875,113.13571755115647,0.3717951507334488,38895,49574.8915157849,140235.61822912283,-960021.7806658251,1149832.2904107329,2.828762987498845,6952165560.357791,21,23,0,24,3,2,42866
3910,6102651.446900655,5112645.310903694,0.05,0,23,1,6119971.887530899,6102408.987784206,6104617.499040222,4438.348084705371,1.9768401649927347,2441846999.616089,400,5112759.650761558,5042078.517316453,5103769.164490727,20572.84483097611,-2.071798625562775,2041507665.7962909,9.66,0.0,0.8403499999999999,1.9402203521862138,2.63085869116834,336.14,359,0,41.3875,102.70202826758431,2.3173987839895522,16555,17562.89974669274,70681.13344510458,-989649.3370226482,1077893.3702144455,4.024456921381363,1241365660.678983,23,23,0,24,3,2,85727
3911,6394666.16061547,5272269.50739266,2.48,71,11,5,6394666.16061547,6246026.634274683,6290315.380317949,41779.84909518767,0.7990651415842913,2465803629.0846357,392,5272269.50739266,5128155.787645224,5205369.186039538,44902.44259458601,-0.604118081204728,2040504720.9274988,10.09,0.0,4.2164285714285725,3.514960354194639,0.34192733012523713,1652.8400000000006,358,0,140.69897959183675,112.42498470383201,0.42492306911235983,55154,148639.5263407873,144113.71974743623,-973757.1268820232,1266510.3729702467,0.9695517961825665,21420995042.467888,21,23,0,24,4,2,85019
3912,6149339.5013660975,5108359.574955702,8.47,99,11,5,6149339.5013660975,6109013.4816030925,6110058.40080849,4671.430728863345,6.4265801173023185,2566224528.3395658,420,5115204.991003431,5108359.574955702,5114663.409985279,790.3470840036248,-6.020909170500705,2148158632.193817,10.36,0.0,0.3842619047619086,1.6192247999341869,4.878093830269188,161.3900000000016,300,0,4.3,23.250231605077357,7.282960007294745,1806,40326.019763004966,6845.416047729552,-993808.4905996611,1040979.9264103957,0.1697518398284754,276048382.82673323,11,23,0,24,4,2,85783
3913,6135211.698906949,5079369.834037115,4.16,251,23,4,6157478.5729093235,6102315.346562123,6121280.187491146,16650.25225259466,0.23103441084889154,2124084225.0594275,347,5112762.339641914,5069754.423269855,5094070.556094048,15208.67946171451,0.2036822802372147,1767642482.9646344,9.66,0.0,2.427118155619593,2.046103245630398,0.2409278797499411,842.2099999999988,352,0,119.8414985590778,115.7529295553162,0.46039685945593095,41585,55163.22634720057,43007.91637205891,-989553.0069202092,1087724.1496394686,0.779648313196269,2372455425.553359,14,23,0,24,3,2,42588
3914,6182479.212403705,5193477.5825232295,0.32,106,23,1,6244378.334282415,6181972.895313812,6191607.911654615,19719.166788273928,1.802852750260151,2619050146.629902,423,5193705.55086593,5161084.179286789,5189728.518340597,8360.487130303885,-2.0605867407877274,2195255163.2580724,10.09,0.0,1.0213947990543721,1.9959620832077998,2.770027834890276,432.04999999999944,360,0,111.86052009456264,119.67197237945304,0.6440359521543125,47317,62405.43896860257,32621.371579140425,-988267.3444478828,1083294.1549956258,0.5227328277516466,2035751013.154154,23,23,0,24,3,2,85512
3915,7018737.015497837,5710540.0329407975,0.49,120,23,1,7095624.709734906,6975118.60836957,7037721.711977122,45096.85455094611,-0.044075559149569635,2836201849.92678,403,5824497.811615326,5710540.0329407975,5766007.5455016,42325.77964362158,0.06327457207426276,2323701040.837145,9.01,0.0,2.183449131513652,2.71885827374368,1.3437127852579125,879.9300000000017,358,0,144.24069478908189,102.28233353199319,0.2832205941604967,58129,120506.10136533622,113957.77867452893,-1150620.7967542438,1385084.676794109,0.9456598245514984,13732607628.321333,0,23,0,24,3,2,85614
3916,6102749.166776612,5112424.6958602015,0.0,0,23,1,6103899.876991493,6101001.188766456,6102724.91004259,197.69897807224953,-6.052854765501768,2459398138.747164,403,5112765.029541416,5092123.796258637,5112141.63355638,2021.0782032551645,-7.844652334186498,2060193078.3232212,7.88,0.0,0.21694789081885857,1.1222999061603058,5.977054188470661,87.43,356,0,6.07196029776675,43.14625460507761,7.543838395383608,2447,2898.688225036487,20641.233282779343,-988236.1592250401,1011776.080732856,7.120887684469593,59832499.867023714,23,23,0,24,3,2,85785
3917,6357242.543134771,5409192.873914807,0.11,0,23,1,6417106.704355327,6353558.2287075985,6361946.150154823,14681.981989194372,3.0937333368483575,2563864298.512394,403,5411726.896025102,5373247.185755426,5407535.758253466,5981.958683787694,-4.024010872453039,2179236910.576147,9.28,0.0,0.728461538461538,1.7133704862837675,3.3724949648672067,293.5699999999998,360,0,145.99255583126552,118.78574065624406,0.2226383852596423,58835,63548.47564772889,38479.71026967559,-941831.3326824969,1043859.5185999013,0.6055174396783629,2445326931.0041428,4,23,0,24,3,2,86073
3918,6117246.853508688,5131463.442194928,0.22,0,23,1,6117348.53352466,6117244.904654932,6117249.325393827,15.66686332990077,6.205878583161704,2269499499.72111,371,5131572.47710406,5131354.407663377,5131463.674482884,17.0083609962568,0.6746563950054666,1903773023.2331498,8.47,0.0,0.145175202156334,0.44759013469993075,17.480072649711232,53.859999999999914,360,0,75.81132075471699,116.44556543437787,1.303974463279507,28126,103.62886972818524,218.06944068334997,-985672.4275508719,985994.1258612834,2.10433097702733,22598.28966027309,11,23,0,24,3,2,85507
3919,6109211.0763288615,5114872.821944215,0.0,0,23,4,6112586.083746932,6106661.385194905,6109374.713402485,618.0732261537366,1.6429189491538214,2119953025.550662,347,5116120.54493011,5109160.917454282,5114079.733976803,1595.7733196466368,-1.6531251536800504,1774585667.6899507,6.96,0.0,0.7808069164265139,1.453856118362475,1.7663680079033337,270.94000000000034,351,0,36.3342939481268,79.00214422168757,2.1139745985252514,12608,5924.698552027345,6959.627475827932,-990540.8402647953,1003425.1662926506,1.17468043558882,41233694.828687474,23,23,0,24,3,2,42587
3920,5437679.085501882,4732304.565113065,1.67,257,23,1,5510648.626546391,5436419.350762974,5481905.022171145,24108.26001005378,-0.5435690712757048,2291436299.2675385,418,4764220.767816805,4732304.565113065,4749172.765630436,8731.70662057496,0.4654539686967208,1985154216.0335221,8.69,0.22,3.4086363636363637,1.3802504922688223,0.7078309841976081,1424.81,360,1,165.73923444976077,104.16456009252211,-0.0870199934915151,69279,74229.27578341775,31916.202703740448,-672198.5829461683,778344.0614333265,0.42996785792257836,2369116612.455413,4,23,0,24,3,2,85562
3921,6144773.05991947,5122415.215808407,7.99,269,23,1,6190815.734522738,6144773.05991947,6169806.924230236,10056.565988030943,-0.08645409165814677,2430903928.146713,394,5132728.279293244,5112392.949256305,5122651.247480526,4920.01487509115,-0.2244310945874742,2018324591.507327,8.69,0.27,3.5145685279187777,0.9684490586816838,0.9159860843524092,1384.7399999999984,356,0,185.28934010152284,91.92201329006453,-0.18615149806564923,73004,46042.67460326757,20335.33003693912,-1012044.7806262262,1078422.785266433,0.44166265778782443,936292983.8408412,0,23,0,24,3,2,85927
3922,6131037.937199316,5104632.932493742,2.97,128,11,5,6131037.937199316,6109003.493799474,6109484.726471037,2847.418729377599,6.233393807815007,2382699043.3237042,390,5115062.006621165,5104632.932493742,5114488.246686383,1103.8337326025926,-7.09719488632187,1994650416.2076895,7.77,0.0,0.2593076923076907,1.111103938269204,5.85864957011761,101.12999999999937,305,0,8.094871794871795,39.67086599250573,5.648850855359914,3157,22034.443399841897,10429.074127423577,-993941.4871783089,1026405.0047055744,0.47330780896868074,229798843.57347032,4,23,0,24,4,2,85786
3923,6474401.807213745,5403235.32575039,2.91,40,23,1,6529072.714618359,6473909.485987612,6493880.863184556,12140.255122804017,0.764968110679862,2532613536.641977,390,5444147.177539138,5390080.1120052915,5408253.757697791,11399.469296940932,1.2807132162456514,2109218965.5021386,10.09,0.11,2.664051282051282,1.5884876633104061,1.619975378494684,1038.98,360,0,172.6,103.0954533118375,-0.22738668559863165,67314,55163.228630746715,54067.06553384662,-1029762.3084484739,1138992.6026130673,0.9801287356793847,2982513897.4371467,8,23,0,24,3,2,85662
3924,6392512.147678873,5475210.5371384015,0.05,0,23,1,6392611.29534751,6392511.9570283,6392556.722869446,49.37380718054121,0.2023121866682087,2486704565.196214,389,5475320.843145854,5475210.5371384015,5475227.048723041,39.285039076318235,1.9779234270319188,2129863321.953263,0.76,0.0,0.15267352185089916,0.1384861035240202,1.3661723026405956,59.38999999999977,348,0,13.65038560411311,53.52214235985954,4.258624904240363,5310,99.33831921033561,110.30600745230913,-917191.1138824457,917400.7582091084,1.1104074271555864,10957.613379115144,11,23,0,24,3,2,85727
3925,6580561.5383294625,5662639.129387325,2.48,187,23,4,6622815.378401573,6541786.979904777,6584521.063838038,19801.739953306704,-0.8133375759921687,2100462219.3643339,319,5692160.449083893,5636130.67728627,5664224.405650269,11455.651738574803,0.412716231143024,1806887585.402436,10.09,0.0,3.3663322884012556,2.427472226669088,0.6307449497597853,1073.8600000000006,360,0,172.33228840125392,105.7372258729763,-0.13668980390948407,54974,81028.39849679545,56029.771797622554,-849626.5308208847,986684.7011153027,0.6914831446389558,4540002676.902271,22,23,0,24,3,2,42318
3926,6182584.937523398,5193803.476029513,0.32,235,11,5,6182586.424814623,6182279.6644862965,6182583.125145726,22.012292927824447,-12.80280121385184,2621415245.0617876,424,5193912.736817675,5193696.102276665,5193810.726978092,29.09763571979026,2.779474906493275,2202175748.2387114,3.89,0.0,0.17558962264150887,0.2849289762372737,8.319804377972815,74.44999999999976,357,0,117.47641509433963,120.97620816199846,0.5086887882740289,49810,306.7603283263743,216.63454100955278,-988366.9276686218,988890.3225379577,0.7062012946441589,66454.8829269238,5,23,0,24,4,2,85480
3927,6204740.908704305,5123002.40306248,3.51,156,23,4,6212774.555388853,6180239.386077961,6197366.3364422815,13124.235303988862,-0.43805818339252517,1958367762.315761,316,5192645.284511864,5117429.310675234,5159472.56813446,26387.266401724955,0.241084084435726,1630393331.5304892,10.09,0.0,2.286582278481019,1.9423068504088818,0.6736739488263107,722.560000000002,359,0,130.51582278481013,105.89792810728693,0.3420097730314974,41243,32535.169310892,75215.97383663058,-987594.1015660968,1095345.2447136194,2.3118359433725173,2447164443.658399,19,23,0,24,3,2,42853
3928,6111772.93557626,5121349.416148622,0.38,318,23,1,6161726.357786433,6111770.953535292,6116429.402645625,12071.072526142603,2.5712105591368117,2532201772.6952887,414,5121349.416148622,5084236.240643696,5116716.404151641,11185.573044615021,-2.105306220032417,2118320591.3187795,9.66,0.0,0.7601932367149752,1.549048590722395,3.1861382380061407,314.71999999999974,354,0,58.772946859903385,110.83723486253594,1.60244275557183,24332,49955.40425114054,37113.17550492566,-990421.5373866707,1077490.117142737,0.7429261370470908,1854003685.3920884,23,23,0,24,3,2,85844
3929,6066813.823172683,5045154.321540949,3.45,43,23,1,6210968.1276642475,6043346.828416025,6093693.681802168,40872.501647928264,1.2368256661357542,2431383779.039065,399,5112873.994997388,4993851.717568361,5051368.945836452,44951.080620843975,0.31522906863620975,2015496209.388744,11.39,0.0,3.704987468671676,3.079689248394511,0.620786864252666,1478.2899999999988,355,0,146.75689223057645,126.21097255919389,0.09672999461554316,58556,167621.29924822226,119022.27742902655,-930472.8334186375,1217116.4100958863,0.7100665485999618,19950668782.135788,23,23,0,24,3,2,85725
3930,6357301.8743709065,5274989.31201331,5.5,4,11,5,6375218.9185729725,6353570.739906119,6356048.561237001,3978.853471662714,3.6001595141872045,2961918629.5364423,466,5316092.772497354,5270942.435195093,5311886.884664906,10580.288351604426,-2.6941299704799375,2475339288.253846,8.8,0.0,0.7455364806867026,1.729497854826392,3.185040417243588,347.4200000000034,359,0,93.02360515021459,105.85661574749389,0.9651583849794988,43349,21648.178666853346,45150.33730226103,-1037477.9674087651,1104276.4833778795,2.085641383373885,977422568.7880402,22,23,0,24,4,2,85607
3931,6226862.48284064,5165766.405581287,5.88,40,11,5,6244613.872421209,6182175.421977242,6193577.804249679,20046.731644283303,1.5031538798966904,2483624699.5041213,401,5193803.476029513,5164587.255425708,5190005.137127349,6844.217363839604,-1.8056716682054443,2081192059.9880672,10.09,0.0,1.3504987531172092,2.236971893123255,1.8776887774097284,541.5500000000009,357,0,109.44139650872818,115.31748428596974,0.6447410693394068,43886,62438.450443966314,29216.220603805035,-988371.945947729,1080026.6169955004,0.46792033428222785,1824215542.3306682,23,23,0,24,4,2,86082
3932,6180782.797735408,5089635.55395634,2.7,113,11,5,6180789.975092724,6118353.697501895,6151751.989365964,22566.04771134118,-0.6863649913089945,2509914811.6613135,408,5130890.391171909,5089635.55395634,5119560.168767997,9555.41306965036,-1.0039509008232956,2088780548.857343,9.28,0.0,2.642156862745098,2.175718866184284,0.7148314999080935,1078.0,354,0,118.98039215686275,104.74377117445137,0.42264590682547143,48544,62436.27759082895,41254.83721556887,-987463.3063299861,1091154.421136384,0.6607510698496326,2575798468.3557186,6,23,0,24,4,2,85652
3933,6067459.124006967,5095650.889603764,0.0,140,23,1,6078684.394270859,5971631.337420254,6046235.345542245,29142.92113987275,-1.0837483161668038,2460817785.6356936,407,5101097.786254464,4927273.485315105,5037813.965350952,71958.2807664273,-0.5556423930669495,2050390283.8978376,10.09,0.0,2.5739312039312026,3.4254104461099963,1.1299963143165361,1047.5899999999995,360,0,138.23341523341523,117.16580001638643,0.2589463916773041,56261,107053.05685060471,173824.30093935877,-870533.5511657903,1151410.9089557538,1.6237210412584018,18608422770.4778,3,23,0,24,3,2,86051
3934,6109007.488681503,5114878.06535394,0.0,0,11,5,6109007.488681503,6109007.488681503,6109007.488681523,0.0,0.0,2327531853.18766,381,5114878.06535394,5114878.06535394,5114878.065353921,0.0,0.0,1948768542.8998437,0.38,0.0,0.03805774278215235,0.050224829507944414,2.598908086115011,14.500000000000044,339,0,1.3123359580052494,18.249429120198556,17.16307330242042,500,0.0,0.0,-994129.4233275624,994129.4233275624,0.0,0.0,21,23,0,24,4,2,85784
3935,6363953.0540136425,5284513.445307064,3.29,40,23,4,6376123.784429521,6345383.2897051675,6353024.276659509,9627.291380479532,0.8886947739263059,2032967768.5310428,320,5308873.65131751,5268646.1837314125,5299224.813164335,12639.46178560031,-0.8626760339564545,1695751940.212587,10.09,0.0,1.498437500000006,2.0567375471299916,1.7452052029908462,479.50000000000193,356,0,99.415625,106.94696957159931,0.6613779874888966,31813,30740.494724353775,40227.46758609731,-1036509.6383876577,1107477.6006981088,1.3086148400281794,1236612255.1045368,22,23,0,24,3,2,42266
3936,6301292.20401071,5231761.160654241,10.09,50,23,1,6301292.20401071,6236924.478409328,6243817.512189138,11198.64596726421,2.5140983959047682,2385138289.6562505,382,5231761.160654241,5185154.378890114,5217150.06332441,15220.751263865512,-0.5449035962860871,1992951324.1899245,10.09,0.0,2.0365183246073393,2.5600730332080084,1.19565526653427,777.9500000000037,359,0,104.42146596858639,105.78387743108343,0.7393049307446065,39889,64367.72560138255,46606.781764127314,-1005163.3177550863,1116137.8251205962,0.7240706631884822,2999972539.7568674,4,23,0,24,3,2,85470
3937,6355034.812285467,5315763.3104939135,0.22,0,23,1,6394257.418553825,6354732.69357198,6364062.632820936,15215.913281391278,1.141858735335059,2596537554.190942,408,5345385.672502962,5310942.941542554,5318449.636244122,7738.776761891562,2.628297286415846,2169927451.5876017,10.09,0.0,0.9541176470588237,2.0508694640582896,2.761068384898423,389.2800000000001,360,0,106.20588235294117,122.69993668143191,0.6829807230623391,43332,39524.724981844425,34442.730960408226,-1009347.0210690182,1083314.4770112708,0.8714224065121111,1361339468.8337934,9,23,0,24,3,2,85580
3938,6024975.18210168,5010391.582644073,3.67,87,11,5,6060510.832467871,6011629.594346412,6039289.210505371,12389.26811186652,-0.2581441763947199,2488187154.728213,412,5043970.453019114,5005310.810517121,5026941.351283575,12127.648783074266,-0.3779635682786133,2071099836.7288332,8.36,0.86,4.080388349514559,1.0368398293787122,0.059797842833598285,1681.1199999999983,346,0,158.73300970873785,94.38316366867005,0.05202788466429659,65398,48881.23812145833,38659.642501993105,-967659.1413272982,1055200.0219507497,0.7908891834108831,1889731190.830376,23,23,0,24,4,2,85782
3939,6180026.304012909,5191884.320592746,0.0,192,23,1,6180127.5782013675,6179925.029882621,6180025.082069851,13.15737735084822,-5.214049542675752,2515270208.4024296,407,5191995.486807432,5191882.409330731,5191885.954710814,13.299399531655867,8.081094124974548,2113097583.5673013,6.8,0.0,0.2238329238329231,0.5913510885656963,8.454641159870198,91.09999999999971,356,0,122.62407862407862,118.67189403380297,0.46637370428267616,49908,202.54831874649972,113.07747670076787,-987929.543075189,988245.1688706363,0.55827408196012,22903.652793837027,23,23,0,24,3,2,85536
3940,6346190.786586449,5363513.016468423,10.09,266,11,5,6365294.49241039,6329789.698704416,6336971.529216466,8065.589625419713,2.128937782083426,2553799526.2742357,403,5378322.911568948,5355588.412203855,5364088.666841438,2680.124649909932,2.4071191721726075,2161727732.7370996,10.09,0.0,0.8201736972704778,1.8379403136717685,2.9569382975626897,330.5300000000026,359,0,82.49131513647643,113.46992850808219,1.1633927931121653,33244,35504.793705973774,22734.499365093186,-951466.7871354679,1009706.0802065348,0.6403219676014635,807183709.9662254,15,23,0,24,4,2,86080
3941,6252860.924355835,5226742.029424202,3.62,207,23,1,6285898.843964097,6246326.409638028,6251069.78349339,10053.123901757983,2.1529926814569484,2462921494.696396,394,5258481.592504298,5226742.029424202,5242018.072438699,3957.302796041251,1.6002567588473542,2065355120.5408473,10.09,0.0,0.8268527918781816,1.607455987519261,2.8653952122826847,325.78000000000355,358,0,104.16751269035532,113.58624240425272,0.6637457917630925,41042,39572.43432606943,31739.563080096617,-987844.8171337293,1059156.8145398954,0.8020624361536259,1256011775.5252614,11,23,0,24,3,2,85546
3942,6359335.911500652,5409519.964827957,0.0,329,23,1,6466545.00269635,6358538.3582276525,6444850.134598201,37389.1595155576,-1.7122467300979924,2577940053.8392806,400,5414806.745892152,5373804.296241939,5398340.5048556505,12443.105261498089,-0.6882107984711249,2159336201.9422603,10.09,0.0,2.0870499999999996,2.6716158266699366,1.852833501059394,834.8199999999999,360,0,164.8925,131.12698677389412,0.07142396113531649,65957,108006.64446869772,41002.44965021312,-943731.6123355003,1092740.7064544111,0.3796289557175936,4428537001.716248,23,23,0,24,3,2,85474
3943,6615519.7930157175,5707682.821289837,0.49,222,23,1,6615579.0877028275,6527248.694141815,6533400.672106507,19504.25644810426,3.410733934646757,986543501.4880826,151,5709454.177433516,5649489.915628597,5652858.939135405,11475.974069845786,3.9046661128733566,853581699.8094462,9.17,0.0,0.8123178807947008,2.0156710855059705,3.184709068829166,122.65999999999983,360,0,117.29139072847683,118.2313883537404,0.6457698613147638,17711,88330.39356101211,59964.26180491876,-817794.5167082995,966089.1720742304,0.678863292548333,5296666844.82404,9,23,0,24,3,2,84892
3944,6403554.77544684,5343667.232841145,3.18,154,11,5,6418951.804545647,6364421.561505653,6369697.356316014,12123.078800842059,2.484037278363005,1433181905.1711032,225,5419759.69563098,5343667.232841145,5410190.68955214,17490.94804214982,-3.0504375227742457,1217292905.1492317,9.5,0.0,0.9496888888888907,1.9621652105498322,2.7776963732704645,213.6800000000004,360,0,145.09777777777776,108.0272751787237,0.3740376594625095,32647,54530.2430399945,76092.46278983448,-944661.8658746732,1075284.5717045022,1.3954176352015422,4149340489.441412,18,23,0,24,4,2,85510
